TecDoc-ID,TecDoc Brand,TecDoc Brand ID,Description,Quantity,Price_Italia,Price_Germany,Brand Type
0281002411,BOSCH,30,TRASDUTTORE NUMERO DI GIRI,4.0,34.9,37.9,AFTERMARKET
0281002426,BOSCH,30,SENSORE ALBERO MOTORE,1.0,61.9,64.9,AFTERMARKET
0281002427,BOSCH,30,TRASDUTTORE NUMERO GIRI,1.0,61.9,64.9,AFTERMARKET
0281002428,BOSCH,30,MISURATORE MASSA ARIA OPEL,1.0,136.9,139.9,AFTERMARKET
0281002434,BOSCH,30,SENSORE GIRI CHRYSLER VM,2.0,33.9,36.9,AFTERMARKET
0281002445,BOSCH,30,VALVOLA REGOLAZIONE PRESSIONE,1.0,84.9,87.9,AFTERMARKET
0281002453,BOSCH,30,TRASDUTTORE DI FASE,1.0,54.9,57.9,AFTERMARKET
0281002466,BOSCH,30,MIS MASSA ARIA PEL CALDA,1.0,132.9,135.9,AFTERMARKET
0281002474,BOSCH,30,SENSORE VELOCITA' FIAT,1.0,21.9,24.9,AFTERMARKET
0281002480,BOSCH,30,VALVOLA REG.PRESS.C/RAIL BMW,7.0,87.9,90.9,AFTERMARKET
0281002481,BOSCH,30,VALVOLA REG. TUBO RAIL BMW,4.0,123.9,126.9,AFTERMARKET
0281002483,BOSCH,30,VALVOLA REGOL. C/RAIL RENAULT,4.0,65.9,68.9,AFTERMARKET
0281002487,BOSCH,30,SENSORE PRESSIONE SOVRALIMENT,1.0,53.9,56.9,AFTERMARKET
0281002488,BOSCH,30,REGOLATORE COMMON RAIL LANCIA,20.0,91.9,94.9,AFTERMARKET
0281002493,BOSCH,30,VALVOLA PRESS C.RAIL,14.0,74.9,77.9,AFTERMARKET
0281002494,BOSCH,30,VALVOLA REGOLAZ. C.RAIL,4.0,122.9,125.9,AFTERMARKET
0281002500,BOSCH,30,SENSORE PRESS RAIL (DRV),18.0,205.9,208.9,AFTERMARKET
0281002507,BOSCH,30,VALVOLA REGOLAZIONE FIAT,42.0,65.9,68.9,AFTERMARKET
0281002509,BOSCH,30,SENSORE,1.0,22.9,25.9,AFTERMARKET
0281002511,BOSCH,30,TRASDUTTORE NUMERO GIRI,2.0,27.9,30.9,AFTERMARKET
0281002512,BOSCH,30,SENSORE ALBERO MOTORE DAILY,8.0,32.9,35.9,AFTERMARKET
0281002513,BOSCH,30,TRASDUTTORE NUM.GIRI,3.0,33.9,36.9,AFTERMARKET
0281002515,BOSCH,30,TRASDUTTORE DI FASE,1.0,55.9,58.9,AFTERMARKET
0281002531,BOSCH,30,DEBIMETRO VW,1.0,82.9,85.9,AFTERMARKET
0281002584,BOSCH,30,VALVOLA REG.PRESS. MULTIJ.,1.0,140.9,143.9,AFTERMARKET
0281002585,BOSCH,30,MISURATORE MASSA ARIA MERCEDES,1.0,102.9,105.9,AFTERMARKET
0281002594,BOSCH,30,MISURATORE MASSA ARIA,1.0,130.9,133.9,AFTERMARKET
0281002603,BOSCH,30,TRASDUTTORE DI GIRI,1.0,26.9,29.9,AFTERMARKET
0281002613,BOSCH,30,DEBIMETRO FIAT 1.3 MJTD,1.0,67.9,70.9,AFTERMARKET
0281002632,BOSCH,30,MODULO PEDALE ACCELERATORE,1.0,294.9,297.9,AFTERMARKET
0281002634,BOSCH,30,SENSORE ALBERO A CAMME IVECO,2.0,26.9,29.9,AFTERMARKET
0281002655,BOSCH,30,SENSORE PRESSIONE,3.0,39.9,42.9,AFTERMARKET
0281002663,BOSCH,30,DEBIMETRO NISSAN,2.0,137.9,140.9,AFTERMARKET
0281002667,BOSCH,30,TRASDUTTORE DI FASE CHRYSLER *,4.0,28.9,31.9,AFTERMARKET
0281002682,BOSCH,30,SENSORE PRESSIONE,1.0,131.9,134.9,AFTERMARKET
0281002693,BOSCH,30,SENSORE PRESSIONE TEMPERATURA,3.0,32.9,35.9,AFTERMARKET
0281002710,BOSCH,30,SENSORE DI PRESSIONE,1.0,30.9,33.9,AFTERMARKET
0281002721,BOSCH,30,MISURATORE MASSA ARIA,1.0,85.9,88.9,AFTERMARKET
0281002735,BOSCH,30,DEBIMETRO MERCEDES E220 CDI,2.0,84.9,87.9,AFTERMARKET
0281002738,BOSCH,30,VALVOLA REGOLAZ PRESSIONE,2.0,130.9,133.9,AFTERMARKET
0281002744,BOSCH,30,SENSORE DI TEMPERATURA,1.0,16.9,19.9,AFTERMARKET
0281002750,BOSCH,30,VALVOLA PRESSIONE C/RAIL,1.0,72.9,75.9,AFTERMARKET
0281002753,BOSCH,30,VALVOLA REGOLAZ PRESSIONE,1.0,125.9,128.9,AFTERMARKET
0281002757,BOSCH,30,MISURATORE MASSA ARIA=121,3.0,54.9,57.9,AFTERMARKET
0281002770,BOSCH,30,SENSORE DI PRESSIONE,2.0,42.9,45.9,AFTERMARKET
0281002778,BOSCH,30,SENSORE ALBERO MOTORE IVECO *,1.0,27.9,30.9,AFTERMARKET
0281002792,BOSCH,30,DEBIMETRO ALFA/FIAT/LANCIA JTD,2.0,86.9,89.9,AFTERMARKET
0281002794,BOSCH,30,VALVOLA REGOLAZIONE,3.0,128.9,131.9,AFTERMARKET
0281002800,BOSCH,30,UNITA' DI DOSAGGIO,1.0,91.9,94.9,AFTERMARKET
0281002803,BOSCH,30,SENSORE DI PRESSIONE,1.0,126.9,129.9,AFTERMARKET
0281002826,BOSCH,30,Valvola regolaz pressione,1.0,144.9,147.9,AFTERMARKET
0281002829,BOSCH,30,VALVOLA REGOL.PRESSIONE RAIL,2.0,109.9,112.9,AFTERMARKET
0281002842,BOSCH,30,SENSORE DI PRESS,3.0,92.9,95.9,AFTERMARKET
0281002854,BOSCH,30,VALVOLA REG.PRESSIONE VW,2.0,130.9,133.9,AFTERMARKET
0281002863,BOSCH,30,SENSORE PRESSIONE,1.0,97.9,100.9,AFTERMARKET
0281002870,BOSCH,30,VALVOLA REGOLAZ RAIL,2.0,108.9,111.9,AFTERMARKET
0281002896,BOSCH,30,DEBIMETRO MERCEDES/VW,1.0,82.9,85.9,AFTERMARKET
0281002903,BOSCH,30,SONDA MANOMETRICA,4.0,93.9,96.9,AFTERMARKET
0281002907,BOSCH,30,SENSORE ALTA PRESSIONE,2.0,99.9,102.9,AFTERMARKET
0281002908,BOSCH,30,SENSORE ALTA PRESSIONE,15.0,52.9,55.9,AFTERMARKET
0281002917,BOSCH,30,DEBIMETRO FIAT 1.6 MJET,1.0,92.9,95.9,AFTERMARKET
0281002926,BOSCH,30,SENSORE PRESSIONE,1.0,94.9,97.9,AFTERMARKET
0281002937,BOSCH,30,SENSORE ALTA PRESSIONE,2.0,84.9,87.9,AFTERMARKET
0281002942,BOSCH,30,SENSORE PRESSIONE,1.0,61.9,64.9,AFTERMARKET
0281002943,BOSCH,30,Valvola regolaz pressione,1.0,69.9,72.9,AFTERMARKET
0281002949,BOSCH,30,VALVOLA REGOL PRESS BMW,4.0,130.9,133.9,AFTERMARKET
0281002953,BOSCH,30,SENSORE DI PRESSIONE,1.0,25.9,28.9,AFTERMARKET
0281002964,BOSCH,30,SENSORE ALTA PRESSIONE,4.0,100.9,103.9,AFTERMARKET
0281002966,BOSCH,30,VALVOLA REGOLAZ PRESSIONE,2.0,81.9,84.9,AFTERMARKET
0281002976,BOSCH,30,SENSORE PRESSIONE AUDI,2.0,24.9,27.9,AFTERMARKET
0281002978,BOSCH,30,DEBIMETRO MERCEDES,1.0,114.9,117.9,AFTERMARKET
0281002980,BOSCH,30,DEBIMETRO FIAT/ALF/LANC 1.9JTD,1.0,61.9,64.9,AFTERMARKET
0281002982,BOSCH,30,SENSORE PRESSIONE,2.0,89.9,92.9,AFTERMARKET
0281002990,BOSCH,30,VALVOLA REGOLAZIONE DI PRESSIO,1.0,99.9,102.9,AFTERMARKET
0281002996,BOSCH,30,SENSORE DI PRESSIONE,1.0,27.9,30.9,AFTERMARKET
0281003018,BOSCH,30,CENTRALINA DURATA INCANDESC,1.0,30.9,33.9,AFTERMARKET
0281003024,BOSCH,30,CENTRALINA DURATA INCANDESC.,1.0,35.9,38.9,AFTERMARKET
0281003039,BOSCH,30,CENTRALINA,1.0,26.9,29.9,AFTERMARKET
0281004027,BOSCH,30,SONDA LAMBDA,1.0,82.9,85.9,AFTERMARKET
0281004047,BOSCH,30,SONDA LAMBDA,1.0,57.9,60.9,AFTERMARKET
0281004107,BOSCH,30,SONDA LAMBDA,1.0,67.9,70.9,AFTERMARKET
0281004143,BOSCH,30,SONDA LAMBDA,1.0,70.9,73.9,AFTERMARKET
0281004148,BOSCH,30,SONDA LAMBDA MERCEDES/VW,1.0,74.9,77.9,AFTERMARKET
0281004184,BOSCH,30,SONDA LAMBDA,2.0,75.9,78.9,AFTERMARKET
0281004207,BOSCH,30,SONDA LAMBDA,1.0,78.9,81.9,AFTERMARKET
0281004458,BOSCH,30,SONDA LAMBDA,2.0,78.9,81.9,AFTERMARKET
0281004564,BOSCH,30,SONDA LAMBDA,1.0,74.9,77.9,AFTERMARKET
0281004821,BOSCH,30,SONDA LAMBDA,2.0,49.9,52.9,AFTERMARKET
0281005601,BOSCH,30,Sonda lambda,1.0,54.9,57.9,AFTERMARKET
0281006002,BOSCH,30,VALVOLA REGOLAZIONE PRESSIONE,4.0,105.9,108.9,AFTERMARKET
0281006005,BOSCH,30,SENSORE DI PRESSIONE,2.0,26.9,29.9,AFTERMARKET
0281006015,BOSCH,30,VALVOLA REGOLAZIONE,2.0,72.9,75.9,AFTERMARKET
0281006017,BOSCH,30,VALVOLA REGOL PRESSIONE,2.0,94.9,97.9,AFTERMARKET
0281006018,BOSCH,30,SENSORE DI PRESSIONE,1.0,88.9,91.9,AFTERMARKET
0281006028,BOSCH,30,SENSORE PRESSIONE SOVRALIM,4.0,22.9,25.9,AFTERMARKET
0281006032,BOSCH,30,VALVOLA DI REGOLAZIONE,4.0,71.9,74.9,AFTERMARKET
0281006035,BOSCH,30,SENSORE PRESSIONE CARBURA,1.0,74.9,77.9,AFTERMARKET
0281006037,BOSCH,30,VALVOLA REGOLAPRESSIONE,1.0,124.9,127.9,AFTERMARKET
0281006048,BOSCH,30,MISURATORE MASSA ARIA FIAT,2.0,71.9,74.9,AFTERMARKET
0281006049,BOSCH,30,SENSORE DI PRESSIONE,2.0,31.9,34.9,AFTERMARKET
0281006053,BOSCH,30,SONDA MANOMETRICA,1.0,101.9,104.9,AFTERMARKET
0281006054,BOSCH,30,MISURATORE MASSA ARIA FIAT,1.0,76.9,79.9,AFTERMARKET
0281006056,BOSCH,30,MISURATORE MASSA ARIA,1.0,64.9,67.9,AFTERMARKET
0281006074,BOSCH,30,VALVOLA REGOLAZIONE PRESSIONE,1.0,97.9,100.9,AFTERMARKET
0281006076,BOSCH,30,SENSORE PRESSIONE,4.0,28.9,31.9,AFTERMARKET
0281006082,BOSCH,30,SENSORE DI PRESSIONE,1.0,28.9,31.9,AFTERMARKET
0281006085,BOSCH,30,SENSORE PRESSIONE,1.0,97.9,100.9,AFTERMARKET
0281006086,BOSCH,30,SENSORE PRESSIONE RAIL,2.0,77.9,80.9,AFTERMARKET
0281006087,BOSCH,30,SENSORE DI PRESSIONE,3.0,98.9,101.9,AFTERMARKET
0281006092,BOSCH,30,DEBIMETRO,1.0,91.9,94.9,AFTERMARKET
0281006101,BOSCH,30,Trasductore numero giri,1.0,32.9,35.9,AFTERMARKET
0281006117,BOSCH,30,SENSORE PRESSIONE,1.0,35.9,38.9,AFTERMARKET
0281006135,BOSCH,30,VALVOLA REGOLAZ. PRESSIONE,2.0,75.9,78.9,AFTERMARKET
0281006158,BOSCH,30,SONDA MANOMETRICA,2.0,107.9,110.9,AFTERMARKET
0281006159,BOSCH,30,VALVOLA REGOLAZ PRESSIONE,3.0,93.9,96.9,AFTERMARKET
0281006160,BOSCH,30,SENSORE PRESSIONE,2.0,97.9,100.9,AFTERMARKET
0281006164,BOSCH,30,SENSORE DI PRESSIONE,4.0,39.9,42.9,AFTERMARKET
0281006165,BOSCH,30,SENSORE PRESSIONE,1.0,102.9,105.9,AFTERMARKET
0281006171,BOSCH,30,SENSORE DI PRESSIONE,1.0,26.9,29.9,AFTERMARKET
0281006186,BOSCH,30,SENSORE PRESSIONE FLAUTO,2.0,97.9,100.9,AFTERMARKET
0281006188,BOSCH,30,SENSORE PRESSIONE,2.0,74.9,77.9,AFTERMARKET
0281006191,BOSCH,30,SENSORE ALTA PRESSIONE,1.0,68.9,71.9,AFTERMARKET
0281006198,BOSCH,30,SENSORE,4.0,85.9,88.9,AFTERMARKET
0281006199,BOSCH,30,SENSORE,3.0,76.9,79.9,AFTERMARKET
0281006207,BOSCH,30,SENSORE DI PRESSIONE,2.0,35.9,38.9,AFTERMARKET
0281006209,BOSCH,30,VALVOLA REGOLAZ PRESSIONE,1.0,104.9,107.9,AFTERMARKET
0281006212,BOSCH,30,SENSORE,1.0,29.9,32.9,AFTERMARKET
0281006213,BOSCH,30,SENS. PRESS. DIFFERENZIALE,1.0,33.9,36.9,AFTERMARKET
0281006221,BOSCH,30,SENSORE DI PRESSIONE,2.0,20.9,23.9,AFTERMARKET
0281006226,BOSCH,30,SENSORE DI PRESSIONE,1.0,94.9,97.9,AFTERMARKET
0281006244,BOSCH,30,SENSORE DI PRESSIONE,1.0,58.9,61.9,AFTERMARKET
0281006245,BOSCH,30,SENSORE DI PRESSIONE,2.0,75.9,78.9,AFTERMARKET
0281006246,BOSCH,30,VALVOLA REGOLAPRESSIONE,7.0,70.9,73.9,AFTERMARKET
0281006247,BOSCH,30,MISURATORE MASSA ARIA,1.0,71.9,74.9,AFTERMARKET
0281006253,BOSCH,30,SENSORE DI PRESSIONE,2.0,93.9,96.9,AFTERMARKET
0281006264,BOSCH,30,SENSORE,4.0,48.9,51.9,AFTERMARKET
0281006278,BOSCH,30,SENSORE PRESSIONE MERCEDES,4.0,29.9,32.9,AFTERMARKET
0281006282,BOSCH,30,SENSORE PRESSIONE TEMPERATURA,2.0,48.9,51.9,AFTERMARKET
0281006287,BOSCH,30,SENSORE DI PRESSIONE,2.0,31.9,34.9,AFTERMARKET
0281006325,BOSCH,30,SENSORE PRESSIONE,6.0,53.9,56.9,AFTERMARKET
0281006327,BOSCH,30,"Sensore, Pressione carburante",2.0,74.9,77.9,AFTERMARKET
0281006350,BOSCH,30,SENSORE DI PRESSIONE,1.0,99.9,102.9,AFTERMARKET
0281006405,BOSCH,30,Valv. regolazione press.,4.0,96.9,99.9,AFTERMARKET
0281006430,BOSCH,30,VALVOLA DI PRESSIONE,1.0,99.9,102.9,AFTERMARKET
0281006447,BOSCH,30,SENSORE PRESSIONE,3.0,36.9,39.9,AFTERMARKET
0281006481,BOSCH,30,SENSORE PRESSIONE/TEMPERATURA,2.0,33.9,36.9,AFTERMARKET
0281006507,BOSCH,30,SONDA MANOMETRICA,1.0,73.9,76.9,AFTERMARKET
0281006675,BOSCH,30,MISURATORE MASSA ARIA,1.0,112.9,115.9,AFTERMARKET
0281006755,BOSCH,30,DEBIMETRO AUDI/VW/SEAT,1.0,69.9,72.9,AFTERMARKET
0281007113,BOSCH,30,SENSORE DI PRESSIONE,1.0,59.9,62.9,AFTERMARKET
0281007304,BOSCH,30,SENSORE DI PRESSIONE,1.0,99.9,102.9,AFTERMARKET
0281008472,BOSCH,30,Sonda particolato,1.0,98.9,101.9,AFTERMARKET
0281008513,BOSCH,30,Sensore alta pressione,1.0,53.9,56.9,AFTERMARKET
0330001003,BOSCH,30,ELETTROMAGNETE BH 24V.,1.0,105.9,108.9,AFTERMARKET
0332002168,BOSCH,30,RELE,2.0,23.9,26.9,AFTERMARKET
0332015008,BOSCH,30,MINIRELE',3.0,15.9,18.9,AFTERMARKET
0332019213,BOSCH,30,RELE',1.0,11.9,14.9,AFTERMARKET
0332209216,BOSCH,30,MINI RELE',4.0,11.9,14.9,AFTERMARKET
0333009002,BOSCH,30,RELE PER ALTA CORRENTE,1.0,79.9,82.9,AFTERMARKET
0333301009,BOSCH,30,STACCABATTERIA 24V,1.0,178.9,181.9,AFTERMARKET
0335215143,BOSCH,30,TRASDUTTORE LAMPEGGIO DI EMERG,2.0,47.9,50.9,AFTERMARKET
0335215154,BOSCH,30,INTERMITTENZA LAMPEGG.,1.0,38.9,41.9,AFTERMARKET
0342315001,BOSCH,30,INTERR PRERISC AVVIAM,2.0,39.9,42.9,AFTERMARKET
0414001003,BOSCH,30,POMPA/INIETTORE LOMBARDINI,4.0,116.9,119.9,AFTERMARKET
0414001004,BOSCH,30,POMPA PDM1Q55F/S1000 LOMBARDIN,1.0,119.9,122.9,AFTERMARKET
0414050996,BOSCH,30,POMPA PFE1Q55/19,1.0,59.9,62.9,AFTERMARKET
0414060990,BOSCH,30,P.I. PFE1Q65/42,2.0,76.9,79.9,AFTERMARKET
0414171061,BOSCH,30,POMPA INIEZ. PFR1K70 7021,8.0,56.9,59.9,AFTERMARKET
0414191006,BOSCH,30,P.I. SAME,12.0,64.9,67.9,AFTERMARKET
0414191008,BOSCH,30,POMPA INIEZ SAME,6.0,96.9,99.9,AFTERMARKET
0414396003,BOSCH,30,POMPA PFM1A90S2502 VM,11.0,77.9,80.9,AFTERMARKET
0414396005,BOSCH,30,POMPA PFM1A90S2504,4.0,101.9,104.9,AFTERMARKET
0414396006,BOSCH,30,POMPA INIEZIONE,4.0,87.9,90.9,AFTERMARKET
0414401105,BOSCH,30,POMPA PFM1P100S2005,4.0,77.9,80.9,AFTERMARKET
0414401106,BOSCH,30,POMPA D'INIEZIONE,4.0,111.9,114.9,AFTERMARKET
0414401107,BOSCH,30,POMPA D'INIEZIONE,4.0,78.9,81.9,AFTERMARKET
0414491103,BOSCH,30,POMPA INIEZIONE PFM1P90S1003,6.0,149.9,152.9,AFTERMARKET
0414491109,BOSCH,30,POMPA PFM1P100S1009,4.0,150.9,153.9,AFTERMARKET
0414651999,BOSCH,30,Pompa iniezione,3.0,463.9,466.9,AFTERMARKET
0414673998,BOSCH,30,Pompa diniezione,4.0,195.9,198.9,AFTERMARKET
0414693006,BOSCH,30,P.I. PFM1C90S........EX001,4.0,203.9,206.9,AFTERMARKET
0414693007,BOSCH,30,P.I. PFM1C90S........EX003,2.0,223.9,226.9,AFTERMARKET
0414700009,BOSCH,30,UIS/PDE IVECO,6.0,313.9,316.9,AFTERMARKET
0414700010,BOSCH,30,UIS/PDE IVECO,10.0,338.9,341.9,AFTERMARKET
0414701057,BOSCH,30,UIS/PDE SCANIA,6.0,225.9,228.9,AFTERMARKET
0414701064,BOSCH,30,UIS/PDE SCANIA,6.0,308.9,311.9,AFTERMARKET
0414701068,BOSCH,30,UIS/PDE SCANIA,6.0,315.9,318.9,AFTERMARKET
0414701083,BOSCH,30,UIS/PDE N2 TB-LG IV F3B,6.0,264.9,267.9,AFTERMARKET
0414701084,BOSCH,30,UIS/PDE IVECO STRALIS,12.0,261.9,264.9,AFTERMARKET
0414703004,BOSCH,30,UIS/PDE STRALIS,6.0,381.9,384.9,AFTERMARKET
0414703008,BOSCH,30,UIS/PDE IVECO STRALIS,6.0,381.9,384.9,AFTERMARKET
0414755003,BOSCH,30,UNIT+ POMPA-INIETTORE,6.0,171.9,174.9,AFTERMARKET
0414755008,BOSCH,30,UNITA' POMPA UPS/PLD DAF,6.0,271.9,274.9,AFTERMARKET
0414799054,BOSCH,30,UNIT UPS/PLD MERCEDES,6.0,218.9,221.9,AFTERMARKET
0414799062,BOSCH,30,Polv-tubazione-pompa,1.0,308.9,311.9,AFTERMARKET
0431213982,BOSCH,30,PPT X POLVER. KBEL83S35,6.0,48.9,51.9,AFTERMARKET
0432133787,BOSCH,30,Portapolverizzatore equip,6.0,49.9,52.9,AFTERMARKET
0432191219,BOSCH,30,PPT COMPL 150P1614,6.0,71.9,74.9,AFTERMARKET
0432191242,BOSCH,30,PPT MERCEDES,6.0,50.9,53.9,AFTERMARKET
0432191261,BOSCH,30,PPT COMPL MERCEDES/SETRA,12.0,46.9,49.9,AFTERMARKET
0432191268,BOSCH,30,PPT MERCEDES,6.0,46.9,49.9,AFTERMARKET
0432191269,BOSCH,30,PPT COMPL.,12.0,47.9,50.9,AFTERMARKET
0432191326,BOSCH,30,PPT COMPLETO,6.0,64.9,67.9,AFTERMARKET
0432191375,BOSCH,30,INIETTORE COMPLETO,1.0,91.9,94.9,AFTERMARKET
0432191416,BOSCH,30,PPT COMPL MAN,6.0,83.9,86.9,AFTERMARKET
0432191527,BOSCH,30,PPT NBF BMW 320-520,1.0,232.9,235.9,AFTERMARKET
0432191582,BOSCH,30,PPT,6.0,52.9,55.9,AFTERMARKET
0432193481,BOSCH,30,PPT COMPLETO,6.0,42.9,45.9,AFTERMARKET
0432193558,BOSCH,30,PPT C/NBF MERCEDES,1.0,181.9,184.9,AFTERMARKET
0432193680,BOSCH,30,Portapolverizzatore equip,1.0,184.9,187.9,AFTERMARKET
0432193835,BOSCH,30,PPT DSLA145P366,2.0,98.9,101.9,AFTERMARKET
0432217211,BOSCH,30,PPT COMPL. FIAT 1.9 TD,4.0,42.9,45.9,AFTERMARKET
0432217236,BOSCH,30,PPT KCA21S76,2.0,210.9,213.9,AFTERMARKET
0432217249,BOSCH,30,PPT 164TDI NBF KCA30S82,1.0,188.9,191.9,AFTERMARKET
0432217279,BOSCH,30,PPT BMW NBF 318TDS,1.0,210.9,213.9,AFTERMARKET
0432217303,BOSCH,30,PPT NBF KCA17S100,1.0,224.9,227.9,AFTERMARKET
0432217306,BOSCH,30,PPT NISSAN TERRANO II 2.7 NBF,3.0,143.9,146.9,AFTERMARKET
0432217309,BOSCH,30,PPT NISSAN PRIMERA 2.0 TD C/NB,1.0,196.9,199.9,AFTERMARKET
0432231664,BOSCH,30,PPT MERCEDES,8.0,101.9,104.9,AFTERMARKET
0432291516,BOSCH,30,PPT COMPL KBEL111S75+1302,6.0,69.9,72.9,AFTERMARKET
0432291559,BOSCH,30,PPT COMPLETO,6.0,88.9,91.9,AFTERMARKET
0433171012,BOSCH,30,POLV. DLLA150P11,6.0,35.9,38.9,AFTERMARKET
0433171032,BOSCH,30,POLV. DLLA150P31,6.0,18.9,21.9,AFTERMARKET
0433171035,BOSCH,30,POLV. DLLA150P34,3.0,29.9,32.9,AFTERMARKET
0433171061,BOSCH,30,POLV. DLLA150P61,4.0,35.9,38.9,AFTERMARKET
0433171065,BOSCH,30,POLV. DLLA150P65,6.0,38.9,41.9,AFTERMARKET
0433171082,BOSCH,30,POLV. DLLA160P85,8.0,39.9,42.9,AFTERMARKET
0433171092,BOSCH,30,POLV. DLLA143P96,6.0,29.9,32.9,AFTERMARKET
0433171095,BOSCH,30,POLV. DLLA150P99,12.0,28.9,31.9,AFTERMARKET
0433171104,BOSCH,30,POLV. DLLA150P115,6.0,20.9,23.9,AFTERMARKET
0433171107,BOSCH,30,POLV. DLLA144P118,24.0,39.9,42.9,AFTERMARKET
0433171108,BOSCH,30,POLV. DLLA150P119,6.0,24.9,27.9,AFTERMARKET
0433171112,BOSCH,30,POLV. DLLA143P123,12.0,29.9,32.9,AFTERMARKET
0433171116,BOSCH,30,POLV. DLLA143P128,6.0,35.9,38.9,AFTERMARKET
0433171130,BOSCH,30,POLV. DLLA144P144 SCANIA,16.0,19.9,22.9,AFTERMARKET
0433171134,BOSCH,30,POLV. DLLA148P149,12.0,18.9,21.9,AFTERMARKET
0433171142,BOSCH,30,POLV. DLLA150P159,4.0,28.9,31.9,AFTERMARKET
0433171159,BOSCH,30,POLV. DLLA134P180 MAN,6.0,22.9,25.9,AFTERMARKET
0433171166,BOSCH,30,POLV. DLLA140P196,14.0,37.9,40.9,AFTERMARKET
0433171168,BOSCH,30,POLV. DLLA150P199,12.0,29.9,32.9,AFTERMARKET
0433171169,BOSCH,30,POLV. DLLA146P203 MAN,12.0,24.9,27.9,AFTERMARKET
0433171171,BOSCH,30,POLV. DLLA150P205,8.0,41.9,44.9,AFTERMARKET
0433171172,BOSCH,30,POLV. DLLA154P206,4.0,42.9,45.9,AFTERMARKET
0433171174,BOSCH,30,POLV. DLLA144P184/,12.0,29.9,32.9,AFTERMARKET
0433171180,BOSCH,30,POLV. DLLA142P221,6.0,25.9,28.9,AFTERMARKET
0433171193,BOSCH,30,POLV. DLLA150P235,4.0,41.9,44.9,AFTERMARKET
0433171196,BOSCH,30,POLV DLLA150P242,12.0,28.9,31.9,AFTERMARKET
0433171200,BOSCH,30,POLV. DLLA135P250,12.0,32.9,35.9,AFTERMARKET
0433171206,BOSCH,30,POLV. DLLA155P274,6.0,28.9,31.9,AFTERMARKET
0433171213,BOSCH,30,POLV. DLLA150P291,6.0,32.9,35.9,AFTERMARKET
0433171214,BOSCH,30,POLV. DLLA146P166/,6.0,23.9,26.9,AFTERMARKET
0433171216,BOSCH,30,POLV. DLLA150P299 DUCATO,4.0,33.9,36.9,AFTERMARKET
0433171220,BOSCH,30,POLV. DLLA140P305 EUROCARGO,12.0,37.9,40.9,AFTERMARKET
0433171222,BOSCH,30,POLV. DLLA155P307 SCANIA,8.0,20.9,23.9,AFTERMARKET
0433171223,BOSCH,30,POLV. DLLA142P312,6.0,34.9,37.9,AFTERMARKET
0433171224,BOSCH,30,POLV. DLLA152P313,6.0,26.9,29.9,AFTERMARKET
0433171225,BOSCH,30,POLV. DLLA150P315,4.0,34.9,37.9,AFTERMARKET
0433171226,BOSCH,30,POLV. DLLA154P316,9.0,24.9,27.9,AFTERMARKET
0433171231,BOSCH,30,POLV. DLLA150P326,10.0,28.9,31.9,AFTERMARKET
0433171234,BOSCH,30,POLV. DLLA145P331,12.0,30.9,33.9,AFTERMARKET
0433171245,BOSCH,30,POLV. DLLA147P344,6.0,29.9,32.9,AFTERMARKET
0433171251,BOSCH,30,POLV. DLLA144P354,4.0,38.9,41.9,AFTERMARKET
0433171252,BOSCH,30,POLV. DLLA144P353,4.0,35.9,38.9,AFTERMARKET
0433171257,BOSCH,30,POLV DLLA147P360,6.0,35.9,38.9,AFTERMARKET
0433171258,BOSCH,30,POLV. DLLA147P361,6.0,35.9,38.9,AFTERMARKET
0433171263,BOSCH,30,POLV. DLLA147P370,6.0,30.9,33.9,AFTERMARKET
0433171266,BOSCH,30,POLV. DLLA135P373,6.0,38.9,41.9,AFTERMARKET
0433171277,BOSCH,30,POLV DLLA140P390,6.0,40.9,43.9,AFTERMARKET
0433171281,BOSCH,30,POLV. DLLA145P394 VOLVO,16.0,38.9,41.9,AFTERMARKET
0433171287,BOSCH,30,POLV. DLLA138P403 IVECO,6.0,35.9,38.9,AFTERMARKET
0433171295,BOSCH,30,POLV. DLLA145P412 NISSAN,8.0,31.9,34.9,AFTERMARKET
0433171298,BOSCH,30,POLV. DLLA142P418,6.0,29.9,32.9,AFTERMARKET
0433171299,BOSCH,30,POLV. DLLA142P419,6.0,24.9,27.9,AFTERMARKET
0433171306,BOSCH,30,POLV. DLLA168P426,12.0,36.9,39.9,AFTERMARKET
0433171326,BOSCH,30,POLV. DLLA152P452,6.0,25.9,28.9,AFTERMARKET
0433171329,BOSCH,30,POLV. DLLA158P456/,8.0,37.9,40.9,AFTERMARKET
0433171340,BOSCH,30,POLV. DLLA143P471 NEW HOLLAND,6.0,33.9,36.9,AFTERMARKET
0433171357,BOSCH,30,POLV. DLLA143P495,12.0,36.9,39.9,AFTERMARKET
0433171358,BOSCH,30,POLV. DLLA152P496,8.0,34.9,37.9,AFTERMARKET
0433171361,BOSCH,30,POLV. DLLA148P500 RENAULT,12.0,32.9,35.9,AFTERMARKET
0433171366,BOSCH,30,POLV. DLLA144P510,6.0,18.9,21.9,AFTERMARKET
0433171385,BOSCH,30,POLV. DLLA144P521,4.0,31.9,34.9,AFTERMARKET
0433171390,BOSCH,30,POLV. DLLA144P527,8.0,34.9,37.9,AFTERMARKET
0433171398,BOSCH,30,POLV. DLLA147P538,18.0,22.9,25.9,AFTERMARKET
